PersonId,KnowHowId,KnowHow,Category,Subcategory,
606,5402,Acceptance and Approvaltests,Methods/Processes,NULL,
606,5544,Test Case Specification and Design,Methods/Processes,NULL,
606,7298,Adobe CQ5,Technologies,Tools,
606,7922,Product Owner,Functions,NULL,
606,7515,Quality control,Methods/Processes,NULL,
606,8821,Google AdWords / Analytics,Technologies,Tools,
606,8771,Picasa,Technologies,Tools,
606,8782,Abnahmetests,Methods/Processes,NULL,
606,8760,Praktikant,Functions,NULL,
606,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
606,10293,Bizagi Process Modeler,Technologies,Tools,
606,9954,Abnahmekriterien,Methods/Processes,NULL,
607,10165,"Agile Methoden (SCRUM, Kanban)",Methods/Processes,NULL,
607,10202,“Document Research”-Methoden,Methods/Processes,NULL,
607,10204,TortoiseSVN,Technologies,Tools,
607,8727,Windows Server 2000,Technologies,Operating Systems,
607,8728,Windows 8,Technologies,Operating Systems,
607,8613,Scrum Master Methoden,Methods/Processes,NULL,
607,9018,Quality manager,Functions,NULL,
607,8942,Tortoise,Technologies,Tools,
607,9056,Application Supporter,Functions,NULL,
607,9057,Operating systems,Technologies,Other,
607,9058,JAP-Application Server,Technologies,Other,
607,9059,WinRunner,Technologies,Tools,
607,9060,Applix,Technologies,Tools,
607,9061,MS Office Professional 2013,Industries,NULL,
607,9062,Microsoft Visio 2007,Other,NULL,
607,9116,Test-Engineer,Functions,NULL,
607,9114,Finance,Industries,NULL,
607,9125,Helpdesk Agent,Functions,NULL,
607,9272,Hermes Projektmanagement,Methods/Processes,NULL,
607,8117,Test-Management,Functions,NULL,
607,8019,Agile testing,Methods/Processes,NULL,
607,7867,Test Engineering,Methods/Processes,NULL,
607,7117,DB2  ,Technologies,Databases,
607,7004,Test Manager (SW/HW),Functions,NULL,
607,6475,SpiraTeam,Technologies,Tools,
607,6323,Rational ClearQuest,Technologies,Tools,
607,6122,Peregrine Service Center,Technologies,Tools,
607,5249,Rational Unified Process (RUP),Methods/Processes,NULL,
607,4523,Public Services,Industries,NULL,
607,4564,System Manager,Functions,NULL,
607,4614,Microsoft Project,Technologies,Tools,
607,3396,VBScript,Technologies,Programming languages,
607,3336,"Scripting languages (HTML, JavaScript, XML etc.)",Technologies,Programming languages,
607,3263,SQL,Technologies,Programming languages,
607,3260,Java,Technologies,Programming languages,
607,3737,.NET,Technologies,Packages,
607,3609,Oracle,Technologies,Databases,
607,3692,HP Quality Center,Technologies,Tools,
607,4077,HP QuickTest Pro,Technologies,Tools,
607,4078,HP Loadrunner,Technologies,Tools,
607,3991,MS Office 2007,Technologies,Tools,
607,3990,MS Office 2003,Technologies,Tools,
607,3748,IBM Rational ClearCase,Technologies,Tools,
607,3992,MS Office ,Technologies,Tools,
607,744,Coverage Analysis,Methods/Processes,NULL,
607,731,Scrum,Methods/Processes,NULL,
607,698,Project management,Methods/Processes,NULL,
607,638,Prototyping,Methods/Processes,NULL,
607,625,CMMI,Methods/Processes,NULL,
607,685,Workshop moderation,Methods/Processes,NULL,
607,822,MS Outlook,Technologies,Tools,
607,918,Waterfall,Methods/Processes,NULL,
607,919,V-Model,Methods/Processes,NULL,
607,1044,Remedy,Methods/Processes,NULL,
607,460,Test Manager,Functions,NULL,
607,391,Program Manager,Functions,NULL,
607,107,Public transport,Industries,NULL,
607,253,Tester,Functions,NULL,
607,259,Configuration Manager,Functions,NULL,
607,92,Public administration,Industries,NULL,
607,2281,UML,Methods/Processes,NULL,
607,2737,Microsoft Operations Manager 2005,Technologies,Tools,
607,3099,Windows XP,Technologies,Operating Systems,
607,3098,Unix,Technologies,Operating Systems,
607,3115,Windows 7,Technologies,Operating Systems,
607,3105,Windows NT,Technologies,Operating Systems,
607,3109,Windows 2000,Technologies,Operating Systems,
607,3168,Windows Server 2003,Technologies,Operating Systems,
607,3169,Windows Server 2008,Technologies,Operating Systems,
607,3200,IBM OS/2,Technologies,Operating Systems,
608,3107,MS Windows,Technologies,Operating Systems,
608,258,Business Analyst,Functions,NULL,
608,232,Insurance,Industries,NULL,
608,460,Test Manager,Functions,NULL,
608,698,Project management,Methods/Processes,NULL,
608,716,ITIL,Methods/Processes,NULL,
608,731,Scrum,Methods/Processes,NULL,
608,3260,Java,Technologies,Programming languages,
608,3263,SQL,Technologies,Programming languages,
608,3267,JavaScript,Technologies,Programming languages,
608,3295,XML Schema,Technologies,Programming languages,
608,5099,Lecturer,Functions,NULL,
608,6332,Identity Management (IdM),Technologies,Other,
608,5717,Workflows with SharePoint,Technologies,Other,
608,7117,DB2  ,Technologies,Databases,
608,6850,PHP,Technologies,Programming languages,
608,7922,Product Owner,Functions,NULL,
608,8892,Mitarbeiterschulungen,Functions,NULL,
608,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
610,11780,Human Resources,Functions,NULL,
610,698,Project management,Methods/Processes,NULL,
610,580,Service delivery Management,Functions,NULL,
610,235,HR: Recruitment,Industries,NULL,
611,61,Chemical Industry,Industries,NULL,
611,8767,HR Recruiting,Methods/Processes,NULL,
611,8766,Education Consulting,Methods/Processes,NULL,
612,822,MS Outlook,Technologies,Tools,
612,3731,MS Office,Technologies,Tools,
612,3710,MS PowerPoint,Technologies,Tools,
612,3712,MS Excel,Technologies,Tools,
612,3681,MS Word,Technologies,Tools,
613,3685,CVS,Technologies,Tools,
613,3700,Eclipse,Technologies,Tools,
613,3707,TOAD,Technologies,Tools,
613,3686,Subversion (SVN),Technologies,Tools,
613,3609,Oracle,Technologies,Databases,
613,3880,Spring,Technologies,Tools,
613,3774,Maven,Technologies,Tools,
613,3820,IBM WebSphere,Technologies,Tools,
613,3839,NetBeans,Technologies,Tools,
613,4042,Atlassian JIRA,Technologies,Tools,
613,4205,yEd,Technologies,Tools,
613,4186,Git,Technologies,Tools,
613,3375,Groovy,Technologies,Programming languages,
613,3467,JUnit,Technologies,Packages,
613,3468,Servlets,Technologies,Packages,
613,3608,MySQL,Technologies,Databases,
613,3494,WebServices,Technologies,Packages,
613,3496,Hibernate,Technologies,Packages,
613,3267,JavaScript,Technologies,Programming languages,
613,3273,PL/SQL,Technologies,Programming languages,
613,3265,JSP,Technologies,Programming languages,
613,3260,Java,Technologies,Programming languages,
613,3252,HTML,Technologies,Programming languages,
613,3253,XML,Technologies,Programming languages,
613,823,Unit testing,Methods/Processes,NULL,
613,1114,Iterative Methode,Methods/Processes,NULL,
613,731,Scrum,Methods/Processes,NULL,
613,424,Software Architect,Functions,NULL,
613,355,Software Developer,Functions,NULL,
613,3107,MS Windows,Technologies,Operating Systems,
613,3098,Unix,Technologies,Operating Systems,
613,3103,Linux,Technologies,Operating Systems,
613,2882,Confluence,Technologies,Tools,
613,2885,Amazon Cloud,Technologies,Networks/Protocols,
613,2913,GWT,Technologies,Packages,
613,2693,Grails,Technologies,Packages,
613,2467,EasyMock,Technologies,Packages,
613,2281,UML,Methods/Processes,NULL,
613,1352,Regression-Testing,Methods/Processes,NULL,
613,1299,Test Driven Development,Methods/Processes,NULL,
613,1588,Pair programming,Methods/Processes,NULL,
613,8422,Automotive industry,Industries,NULL,
613,9084,Informix,Technologies,Databases,
613,9085,OpenJPA,Other,NULL,
613,9086,RabbitMQ,Other,NULL,
613,9087,JodaTime,Other,NULL,
613,9088,thymeleaf,Other,NULL,
613,9089,Zendesk,Technologies,Tools,
613,9090,OnTime,Technologies,Tools,
613,9091,NewRelic,Technologies,Tools,
613,9092,Gradle,Technologies,Tools,
613,7675,Case Study,Methods/Processes,NULL,
613,7686,SoapUI,Technologies,Tools,
613,7487,Tourism ,Industries,NULL,
613,7872,WebSphere MQ,Other,NULL,
613,7879,Software Design Patterns,Methods/Processes,NULL,
613,7859,DbUnit,Technologies,Other,
613,9362,Stash,Technologies,Tools,
613,6862,Ireport,Technologies,Packages,
613,6855,Velocity ,Technologies,Other,
613,7117,DB2  ,Technologies,Databases,
613,7157,ClearCase  ,Technologies,Tools,
613,7239,Financial ,Industries,NULL,
613,7064,JasperReports ,Technologies,Other,
613,5743,OO-Design,Methods/Processes,NULL,
613,5909,Telecommunication,Industries,NULL,
613,6478,Sonar,Technologies,Tools,
613,5181,Mockito,Technologies,Packages,
613,5053,AOP,Technologies,Packages,
613,5046,Jenkins,Technologies,Tools,
613,4897,Java EE,Technologies,Programming languages,
613,5187,Mantis,Technologies,Tools,
613,5184,DbVisualizer,Technologies,Tools,
613,5334,Tomcat App Server,Technologies,Tools,
613,5481,JSON,Technologies,Programming languages,
613,4624,JPA,Technologies,Packages,
613,4655,Android,Technologies,Operating Systems,
613,4647,REST,Technologies,Networks/Protocols,
613,4781,Integration testing,Methods/Processes,NULL,
615,4758,Entity Framework,Technologies,Packages,
615,4238,CAN,Technologies,Networks/Protocols,
615,5087,TDD,Methods/Processes,NULL,
615,6347,Low level protocol implementation ,Technologies,Networks/Protocols,
615,2320,MVVM pattern,Technologies,Other,
615,731,Scrum,Methods/Processes,NULL,
615,1162,MVC Pattern,Methods/Processes,NULL,
615,1055,Agile Software Development,Methods/Processes,NULL,
615,3258,C#,Technologies,Programming languages,
615,3263,SQL,Technologies,Programming languages,
615,3480,WPF,Technologies,Packages,
615,3409,Ruby on Rails,Technologies,Programming languages,
615,3377,moq,Technologies,Packages,
615,3919,Simulink,Technologies,Tools,
615,3737,.NET,Technologies,Packages,
615,3755,MATLAB,Technologies,Tools,
616,3707,TOAD,Technologies,Tools,
616,3609,Oracle,Technologies,Databases,
616,3611,MS Access,Technologies,Databases,
616,3692,HP Quality Center,Technologies,Tools,
616,3833,Crystal Reports,Technologies,Tools,
616,4091,PL/SQL Developer,Technologies,Tools,
616,3314,Fortran,Technologies,Programming languages,
616,3263,SQL,Technologies,Programming languages,
616,3254,Assembler,Technologies,Programming languages,
616,3273,PL/SQL,Technologies,Programming languages,
616,1059,Requirements Management,Methods/Processes,NULL,
616,1206,Data modeling,Methods/Processes,NULL,
616,824,Design,Methods/Processes,NULL,
616,642,Requirements Engineering,Methods/Processes,NULL,
616,697,Testing,Methods/Processes,NULL,
616,80,IT service,Industries,NULL,
616,30,Investment banking,Industries,NULL,
616,232,Insurance,Industries,NULL,
616,111,Building and construction industry,Industries,NULL,
616,2521,PL/1,Technologies,Other,
616,2459,Databases,Technologies,Databases,
616,2714,Db4o,Technologies,Packages,
616,2281,UML,Methods/Processes,NULL,
616,1476,"Requirements analysis (customer surveys, workshop, brainstorming)",Methods/Processes,NULL,
616,1694,Software Architecture,Methods/Processes,NULL,
616,1676,Requirements analysis & specification,Methods/Processes,NULL,
616,1256,Optimization of structure and process organizations,Methods/Processes,NULL,
616,1425,Implementation,Methods/Processes,NULL,
616,3072,Visual Basic for Applications (VBA),Technologies,Programming languages,
616,3107,MS Windows,Technologies,Operating Systems,
616,6519,Oracle DB  ,Technologies,Databases,
616,6118,CENTURA,Technologies,Tools,
616,6026,Web Development ,Methods/Processes,NULL,
616,5856,System Analysis,Methods/Processes,NULL,
616,7117,DB2  ,Technologies,Databases,
616,7444,Data mapping (interfaces),Methods/Processes,NULL,
616,7445,Authorization concept / role concept,Methods/Processes,NULL,
616,7446,Database design (physical data models),Methods/Processes,NULL,
616,7441,IT system architecture,Methods/Processes,NULL,
616,7439,Professional design,Methods/Processes,NULL,
616,7440,IT concept / technical design,Methods/Processes,NULL,
616,7438,Technical concept,Methods/Processes,NULL,
616,7457,Defectmanagement,Methods/Processes,NULL,
616,7454,System integration ,Methods/Processes,NULL,
616,7451,Data migration (data migration),Methods/Processes,NULL,
616,7693,Life insurance,Industries,NULL,
616,8882,IBM,Technologies,Other,
616,8903,IMS-DB,Technologies,Databases,
616,8904,IBM-QMF,Technologies,Tools,
616,8551,Centura Team Developer,Technologies,Programming languages,
616,8744,QMF,Other,NULL,
616,8734,TSO/ISPF,Technologies,Tools,
616,8729,PL/I,Technologies,Programming languages,
616,8733,IMS,Technologies,Databases,
617,8422,Automotive industry,Industries,NULL,
617,9112,Software Quality Engineer,Functions,NULL,
617,9113,W-Modell,Methods/Processes,NULL,
617,7684,Microsoft BizTalk,Technologies,Other,
617,7922,Product Owner,Functions,NULL,
617,7894,Microsoft SQL Server Compact,Technologies,Databases,
617,8019,Agile testing,Methods/Processes,NULL,
617,8289,SAP Crystal Reports for Visual Studio 2010,Technologies,Packages,
617,9355,Functional / Black Box Testing,Methods/Processes,NULL,
617,9862,Testmanagement,Methods/Processes,NULL,
617,10162,Versicherungen,Industries,NULL,
617,10961,Pairwise / All-Pairs Testing,Methods/Processes,NULL,
617,10962,System / White Box Testing,Methods/Processes,NULL,
617,10623,Release Manager,Functions,NULL,
617,10690,Hewlett Packard Service Manager,Technologies,Tools,
617,10691,Process Owner,Functions,NULL,
617,6928,VB 6.0,Technologies,Programming languages,
617,4779,User Acceptance Tests,Methods/Processes,NULL,
617,5528,Atlassian Confluence,Technologies,Tools,
617,5249,Rational Unified Process (RUP),Methods/Processes,NULL,
617,4781,Integration testing,Methods/Processes,NULL,
617,4754,VB.NET,Technologies,Programming languages,
617,3107,MS Windows,Technologies,Operating Systems,
617,2890,Selenium,Technologies,Tools,
617,1441,Software Testing,Methods/Processes,NULL,
617,1404,Process Management,Methods/Processes,NULL,
617,1220,Lifecycle Management Process,Methods/Processes,NULL,
617,2436,Oracle SQL/PL/SQL,Technologies,Databases,
617,196,Military & aviation industry,Industries,NULL,
617,70,Healthcare,Industries,NULL,
617,355,Software Developer,Functions,NULL,
617,316,Test Analyst,Functions,NULL,
617,460,Test Manager,Functions,NULL,
617,698,Project management,Methods/Processes,NULL,
617,731,Scrum,Methods/Processes,NULL,
617,834,Release Management,Methods/Processes,NULL,
617,1147,ISTQB,Methods/Processes,NULL,
617,1061,Software quality assurance,Methods/Processes,NULL,
617,3258,C#,Technologies,Programming languages,
617,3396,VBScript,Technologies,Programming languages,
617,4076,IBM Rational Robot,Technologies,Tools,
617,4042,Atlassian JIRA,Technologies,Tools,
617,3940,IBM Rational Rose,Technologies,Tools,
617,3737,.NET,Technologies,Packages,
617,3716,UML 2.0,Methods/Processes,NULL,
619,3716,UML 2.0,Methods/Processes,NULL,
619,3722,XMLSpy,Technologies,Tools,
619,3740,Sparx Enterprise Architect,Technologies,Tools,
619,3731,MS Office,Technologies,Tools,
619,3700,Eclipse,Technologies,Tools,
619,3686,Subversion (SVN),Technologies,Tools,
619,4042,Atlassian JIRA,Technologies,Tools,
619,4136,MagicDraw UML,Technologies,Tools,
619,4186,Git,Technologies,Tools,
619,3460,J2EE,Technologies,Packages,
619,3260,Java,Technologies,Programming languages,
619,3253,XML,Technologies,Programming languages,
619,3252,HTML,Technologies,Programming languages,
619,3267,JavaScript,Technologies,Programming languages,
619,3263,SQL,Technologies,Programming languages,
619,1059,Requirements Management,Methods/Processes,NULL,
619,1055,Agile Software Development,Methods/Processes,NULL,
619,731,Scrum,Methods/Processes,NULL,
619,698,Project management,Methods/Processes,NULL,
619,687,Design Patterns,Methods/Processes,NULL,
619,642,Requirements Engineering,Methods/Processes,NULL,
619,355,Software Developer,Functions,NULL,
619,280,Project Lead,Functions,NULL,
619,258,Business Analyst,Functions,NULL,
619,2281,UML,Methods/Processes,NULL,
619,1676,Requirements analysis & specification,Methods/Processes,NULL,
619,2882,Confluence,Technologies,Tools,
619,3107,MS Windows,Technologies,Operating Systems,
619,3103,Linux,Technologies,Operating Systems,
619,4627,JBOSS-Tools,Technologies,Tools,
619,4543,Scrum Master,Functions,NULL,
619,5249,Rational Unified Process (RUP),Methods/Processes,NULL,
619,5284,UML modeling,Methods/Processes,NULL,
619,5377,Agile methods,Methods/Processes,NULL,
619,5046,Jenkins,Technologies,Tools,
619,5667,Distributed teams ,Methods/Processes,NULL,
619,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
619,7922,Product Owner,Functions,NULL,
619,8583,Distributed Scrum,Methods/Processes,NULL,
620,9118,Application Operation Manager,Functions,NULL,
620,8896,Industrielle Produktion,Industries,NULL,
620,8897,Briefdienste,Industries,NULL,
