PersonId,ProjectId,KnowhowId,Knowhow,Category,SubCategory,
412,3545,3258,C#,Technologies,Programming languages,
412,3546,3258,C#,Technologies,Programming languages,
412,3546,2383,FTPS,Technologies,Networks/Protocols,
412,3546,2121,IIS,Technologies,Networks/Protocols,
412,3546,3168,Windows Server 2003,Technologies,Operating Systems,
412,3546,3505,AJAX,Technologies,Packages,
412,3546,3494,WebServices,Technologies,Packages,
412,3546,3690,Visual Studio,Technologies,Tools,
412,3546,3634,MS SQL Server 2008,Technologies,Databases,
412,3546,7009,ASP.NET,Technologies,Packages,
412,3546,4242,CORBA,Technologies,Networks/Protocols,
412,3546,7773,NPOI,Technologies,Other,
412,3547,3634,MS SQL Server 2008,Technologies,Databases,
412,3547,3690,Visual Studio,Technologies,Tools,
412,3547,3378,ASP.NET MVC,Technologies,Packages,
412,3547,2121,IIS,Technologies,Networks/Protocols,
412,3547,3258,C#,Technologies,Programming languages,
413,3810,2180,MS Team Foundation Server 2010,Technologies,Tools,
413,3810,1315,Continuous Integration,Methods/Processes,NULL,
413,3810,1495,TFS SCRUM 1.0 Template,Methods/Processes,NULL,
413,3810,1494,Application Lifecycle Management,Methods/Processes,NULL,
413,3810,731,Scrum,Methods/Processes,NULL,
413,3810,3982,SpiraTest,Technologies,Tools,
413,3935,3982,SpiraTest,Technologies,Tools,
413,3935,4007,VMWare,Technologies,Tools,
413,3935,3834,MS SharePoint,Technologies,Tools,
413,3935,731,Scrum,Methods/Processes,NULL,
413,3935,1315,Continuous Integration,Methods/Processes,NULL,
413,3935,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
413,4323,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
413,4323,8930,TestFlight,Technologies,Tools,
413,4323,3982,SpiraTest,Technologies,Tools,
413,4602,3982,SpiraTest,Technologies,Tools,
413,4602,731,Scrum,Methods/Processes,NULL,
413,4603,8019,Agile testing,Methods/Processes,NULL,
413,4603,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
413,4604,731,Scrum,Methods/Processes,NULL,
413,4604,3982,SpiraTest,Technologies,Tools,
413,4604,4007,VMWare,Technologies,Tools,
413,5353,3982,SpiraTest,Technologies,Tools,
413,5353,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
413,5805,3982,SpiraTest,Technologies,Tools,
413,5805,4007,VMWare,Technologies,Tools,
413,5805,731,Scrum,Methods/Processes,NULL,
413,5907,6909,"MS Office, SharePoint, TFS, ERNI Wiki, Axapta",Technologies,Tools,
413,6818,731,Scrum,Methods/Processes,NULL,
413,6818,2890,Selenium,Technologies,Tools,
413,6818,3260,Java,Technologies,Programming languages,
413,6818,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
414,4176,3267,JavaScript,Technologies,Programming languages,
414,4176,2456,JavaScript Libraries,Technologies,Programming languages,
414,4176,7098,HTML5,Technologies,Programming languages,
414,4177,7098,HTML5,Technologies,Programming languages,
414,4177,6026,Web Development ,Methods/Processes,NULL,
414,4177,3267,JavaScript,Technologies,Programming languages,
414,4309,3267,JavaScript,Technologies,Programming languages,
414,4309,1093,UML (activity diagrams),Methods/Processes,NULL,
414,4309,7098,HTML5,Technologies,Programming languages,
414,4309,3452,Shell Scripting,Technologies,Programming languages,
414,4310,3336,"Scripting languages (HTML, JavaScript, XML etc.)",Technologies,Programming languages,
414,4310,3252,HTML,Technologies,Programming languages,
414,4310,2578,Drupal,Technologies,Tools,
414,4310,2281,UML,Methods/Processes,NULL,
414,4313,642,Requirements Engineering,Methods/Processes,NULL,
414,4313,3716,UML 2.0,Methods/Processes,NULL,
414,4313,8507,"Graphic Design  (Adobe inDesign, Illustrator, Photoshop)",Technologies,Tools,
414,4314,7641,Adobe Flash,Technologies,Tools,
414,4314,3311,ActionScript,Technologies,Programming languages,
414,4314,5812,Actionscript 3,Technologies,Programming languages,
414,4317,3913,Adobe Photoshop,Technologies,Tools,
414,4317,3339,XHTML,Technologies,Programming languages,
414,4317,3267,JavaScript,Technologies,Programming languages,
414,4317,3310,CSS,Technologies,Programming languages,
414,4317,8516,CMS Wordpress/Magento/Joomla/Drupal,Technologies,Tools,
414,4343,8646,CakePHP - MVC framework,Technologies,Packages,
414,4343,3267,JavaScript,Technologies,Programming languages,
414,4343,3252,HTML,Technologies,Programming languages,
414,4343,1162,MVC Pattern,Methods/Processes,NULL,
414,4343,3608,MySQL,Technologies,Databases,
414,4343,6850,PHP,Technologies,Programming languages,
414,5334,7098,HTML5,Technologies,Programming languages,
414,5334,7099,CSS3,Technologies,Programming languages,
414,5334,3267,JavaScript,Technologies,Programming languages,
414,5335,3267,JavaScript,Technologies,Programming languages,
414,5335,2578,Drupal,Technologies,Tools,
414,5335,7099,CSS3,Technologies,Programming languages,
414,5335,7098,HTML5,Technologies,Programming languages,
414,5337,7098,HTML5,Technologies,Programming languages,
414,5337,7099,CSS3,Technologies,Programming languages,
414,5337,6850,PHP,Technologies,Programming languages,
414,5337,4647,REST,Technologies,Networks/Protocols,
414,5337,3267,JavaScript,Technologies,Programming languages,
414,5337,8220,KnockoutJS,Technologies,Other,
414,5338,3267,JavaScript,Technologies,Programming languages,
414,5338,2578,Drupal,Technologies,Tools,
414,5338,7099,CSS3,Technologies,Programming languages,
414,5338,7098,HTML5,Technologies,Programming languages,
414,5339,7098,HTML5,Technologies,Programming languages,
414,5339,7099,CSS3,Technologies,Programming languages,
414,5339,3267,JavaScript,Technologies,Programming languages,
414,5339,8647,AngularJS,Technologies,Other,
414,7451,8647,AngularJS,Technologies,Other,
414,7451,12346,Protractor,Methods/Processes,NULL,
414,7451,2578,Drupal,Technologies,Tools,
414,7451,3494,WebServices,Technologies,Packages,
414,7452,3494,WebServices,Technologies,Packages,
414,7452,12305,Angular Material,Technologies,Other,
414,7452,8647,AngularJS,Technologies,Other,
414,7453,8647,AngularJS,Technologies,Other,
414,7453,12305,Angular Material,Technologies,Other,
414,7453,3494,WebServices,Technologies,Packages,
416,3160,3692,HP Quality Center,Technologies,Tools,
416,3160,3781,MS Visio,Technologies,Tools,
416,3160,3731,MS Office,Technologies,Tools,
416,3160,7109,Implementation monitoring,Methods/Processes,NULL,
416,3160,3271,MS Project,Technologies,Tools,
416,3160,1059,Requirements Management,Methods/Processes,NULL,
416,3160,949,Quality Management,Methods/Processes,NULL,
416,3160,1443,Risk Management,Methods/Processes,NULL,
416,3160,698,Project management,Methods/Processes,NULL,
416,3160,804,Stakeholder Management,Methods/Processes,NULL,
416,3161,766,Test Management,Methods/Processes,NULL,
416,3161,746,Workshops,Methods/Processes,NULL,
416,3161,698,Project management,Methods/Processes,NULL,
416,3161,3271,MS Project,Technologies,Tools,
416,3161,7109,Implementation monitoring,Methods/Processes,NULL,
416,3161,7110,Transition Management,Methods/Processes,NULL,
416,3161,4770,Moderation,Methods/Processes,NULL,
416,3161,3731,MS Office,Technologies,Tools,
416,3161,3812,Lotus Notes,Technologies,Tools,
416,3162,3812,Lotus Notes,Technologies,Tools,
416,3162,3731,MS Office,Technologies,Tools,
416,3162,3271,MS Project,Technologies,Tools,
416,3162,698,Project management,Methods/Processes,NULL,
416,3162,760,Coaching,Methods/Processes,NULL,
416,3162,1405,Evaluation,Methods/Processes,NULL,
416,3162,1406,People Management,Methods/Processes,NULL,
416,3163,1406,People Management,Methods/Processes,NULL,
416,3163,698,Project management,Methods/Processes,NULL,
416,3163,3731,MS Office,Technologies,Tools,
416,3163,7112,Enterprise Application Integration (EAI),Methods/Processes,NULL,
416,3164,7109,Implementation monitoring,Methods/Processes,NULL,
416,3164,3731,MS Office,Technologies,Tools,
416,3164,698,Project management,Methods/Processes,NULL,
416,3164,642,Requirements Engineering,Methods/Processes,NULL,
416,3164,808,Business Engineering,Methods/Processes,NULL,
416,3165,808,Business Engineering,Methods/Processes,NULL,
416,3165,642,Requirements Engineering,Methods/Processes,NULL,
416,3165,698,Project management,Methods/Processes,NULL,
416,3165,3731,MS Office,Technologies,Tools,
416,3165,7109,Implementation monitoring,Methods/Processes,NULL,
416,3166,7109,Implementation monitoring,Methods/Processes,NULL,
416,3166,7113,Java Enterprise Edition,Technologies,Programming languages,
416,3166,3731,MS Office,Technologies,Tools,
416,3166,3820,IBM WebSphere,Technologies,Tools,
416,3166,3609,Oracle,Technologies,Databases,
416,3166,746,Workshops,Methods/Processes,NULL,
416,3166,1059,Requirements Management,Methods/Processes,NULL,
416,3167,1694,Software Architecture,Methods/Processes,NULL,
416,3167,808,Business Engineering,Methods/Processes,NULL,
416,3167,698,Project management,Methods/Processes,NULL,
416,3167,3731,MS Office,Technologies,Tools,
416,3167,7113,Java Enterprise Edition,Technologies,Programming languages,
416,3167,7115,WebLogic  ,Technologies,Tools,
416,3167,7109,Implementation monitoring,Methods/Processes,NULL,
416,3168,6863,Jreport,Technologies,Packages,
416,3168,3812,Lotus Notes,Technologies,Tools,
416,3168,3700,Eclipse,Technologies,Tools,
416,3168,3721,XSLT,Technologies,Programming languages,
416,3168,698,Project management,Methods/Processes,NULL,
416,3168,1659,Software Development,Methods/Processes,NULL,
416,3168,3292,XPath,Technologies,Programming languages,
416,3168,3260,Java,Technologies,Programming languages,
416,3168,3253,XML,Technologies,Programming languages,
416,3169,3260,Java,Technologies,Programming languages,
416,3169,1659,Software Development,Methods/Processes,NULL,
416,3169,642,Requirements Engineering,Methods/Processes,NULL,
416,3169,746,Workshops,Methods/Processes,NULL,
416,3169,3700,Eclipse,Technologies,Tools,
416,3169,3812,Lotus Notes,Technologies,Tools,
416,3169,3731,MS Office,Technologies,Tools,
416,3169,3471,JDBC,Technologies,Packages,
416,3169,3462,Swing,Technologies,Packages,
416,3169,7117,DB2  ,Technologies,Databases,
416,3170,7117,DB2  ,Technologies,Databases,
416,3170,3467,JUnit,Technologies,Packages,
416,3170,3471,JDBC,Technologies,Packages,
416,3170,3469,RMI,Technologies,Packages,
416,3170,3609,Oracle,Technologies,Databases,
416,3170,3700,Eclipse,Technologies,Tools,
416,3170,1659,Software Development,Methods/Processes,NULL,
416,3170,3260,Java,Technologies,Programming languages,
416,3170,3253,XML,Technologies,Programming languages,
416,3170,2281,UML,Methods/Processes,NULL,
416,3205,949,Quality Management,Methods/Processes,NULL,
416,3205,808,Business Engineering,Methods/Processes,NULL,
416,3205,3731,MS Office,Technologies,Tools,
416,3205,7158,TDCost - accounting system,Technologies,Operating Systems,
416,3205,7159,Fabasoft - document management system,Technologies,Operating Systems,
416,4015,7110,Transition Management,Methods/Processes,NULL,
416,4015,7109,Implementation monitoring,Methods/Processes,NULL,
416,4015,3731,MS Office,Technologies,Tools,
416,4015,766,Test Management,Methods/Processes,NULL,
416,4015,698,Project management,Methods/Processes,NULL,
416,4015,8283,Think-Cell,Technologies,Tools,
416,4505,7534,Mediation    ,Methods/Processes,NULL,
416,4505,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
416,4505,698,Project management,Methods/Processes,NULL,
416,4505,926,Software Configuration Management,Methods/Processes,NULL,
416,4505,1098,Taskforce Management,Methods/Processes,NULL,
416,4505,3731,MS Office,Technologies,Tools,
416,4505,3692,HP Quality Center,Technologies,Tools,
417,3176,3716,UML 2.0,Methods/Processes,NULL,
417,3176,3686,Subversion (SVN),Technologies,Tools,
417,3176,3774,Maven,Technologies,Tools,
417,3176,4795,Value Analysis,Methods/Processes,NULL,
417,3176,4578,Wireframes,Methods/Processes,NULL,
417,3176,4567,Calculating Business Cases,Methods/Processes,NULL,
417,3176,4100,MindMap,Technologies,Tools,
417,3176,1549,Brainstorming,Methods/Processes,NULL,
417,3176,1378,Business Process Modeling,Methods/Processes,NULL,
417,3176,698,Project management,Methods/Processes,NULL,
417,3176,731,Scrum,Methods/Processes,NULL,
417,3176,658,Interviewing techniques,Methods/Processes,NULL,
417,3176,663,Use Cases,Methods/Processes,NULL,
417,3176,746,Workshops,Methods/Processes,NULL,
417,3176,3163,iOS,Technologies,Operating Systems,
417,3176,12022,MoSCoW,Methods/Processes,NULL,
417,3176,12023,Satzschablone,Methods/Processes,NULL,
417,3176,8796,PostgreSQL,Technologies,Databases,
417,3177,8796,PostgreSQL,Technologies,Databases,
417,3177,3260,Java,Technologies,Programming languages,
417,3177,3265,JSP,Technologies,Programming languages,
417,3177,658,Interviewing techniques,Methods/Processes,NULL,
417,3177,4264,MSMQ,Technologies,Networks/Protocols,
417,3177,7136,Add-In Express,Technologies,Tools,
417,3177,3774,Maven,Technologies,Tools,
417,3177,3737,.NET,Technologies,Packages,
417,3177,3686,Subversion (SVN),Technologies,Tools,
417,3177,3716,UML 2.0,Methods/Processes,NULL,
417,3178,3716,UML 2.0,Methods/Processes,NULL,
417,3178,7136,Add-In Express,Technologies,Tools,
417,3178,4567,Calculating Business Cases,Methods/Processes,NULL,
417,3178,4578,Wireframes,Methods/Processes,NULL,
417,3178,4795,Value Analysis,Methods/Processes,NULL,
417,3178,663,Use Cases,Methods/Processes,NULL,
417,3178,731,Scrum,Methods/Processes,NULL,
417,3178,804,Stakeholder Management,Methods/Processes,NULL,
417,3178,1168,Interviews & Workshops,Methods/Processes,NULL,
417,3178,3258,C#,Technologies,Programming languages,
417,3178,2281,UML,Methods/Processes,NULL,
417,3178,12022,MoSCoW,Methods/Processes,NULL,
417,3179,2281,UML,Methods/Processes,NULL,
417,3179,3260,Java,Technologies,Programming languages,
417,3180,3258,C#,Technologies,Programming languages,
417,3180,1465,"UML (use case, class, sequence, and activity diagrams)",Methods/Processes,NULL,
417,3180,1682,GUI Mockups,Methods/Processes,NULL,
417,3180,638,Prototyping,Methods/Processes,NULL,
417,3180,4096,EPC (event-driven process chain diagram),Technologies,Tools,
417,3180,7136,Add-In Express,Technologies,Tools,
417,3395,7152,make-or-buy decision,Methods/Processes,NULL,
417,3395,5872,Reverse Engineering,Methods/Processes,NULL,
417,3395,5564,Visual Facilitation,Methods/Processes,NULL,
417,3395,5251,Requirements engineering after IREB,Methods/Processes,NULL,
417,3395,4100,MindMap,Technologies,Tools,
417,3395,4046,Business Process Model and Notation (BPMN),Methods/Processes,NULL,
417,3395,4795,Value Analysis,Methods/Processes,NULL,
417,3395,4578,Wireframes,Methods/Processes,NULL,
417,3395,4567,Calculating Business Cases,Methods/Processes,NULL,
417,3395,3716,UML 2.0,Methods/Processes,NULL,
417,3395,3712,MS Excel,Technologies,Tools,
417,3395,3681,MS Word,Technologies,Tools,
417,3395,3740,Sparx Enterprise Architect,Technologies,Tools,
417,3395,3781,MS Visio,Technologies,Tools,
417,3395,663,Use Cases,Methods/Processes,NULL,
417,3395,647,SOPHIST REgelwerk,Methods/Processes,NULL,
417,3395,804,Stakeholder Management,Methods/Processes,NULL,
417,3395,794,Process modeling,Methods/Processes,NULL,
417,3395,761,Preparation and facilitation of workshops,Methods/Processes,NULL,
417,3395,1643,Scenarios,Methods/Processes,NULL,
417,3395,1538,Product development process,Methods/Processes,NULL,
417,3395,1549,Brainstorming,Methods/Processes,NULL,
417,3395,1465,"UML (use case, class, sequence, and activity diagrams)",Methods/Processes,NULL,
417,3395,1502,Stakeholder-friendly communication skills,Methods/Processes,NULL,
417,3395,1378,Business Process Modeling,Methods/Processes,NULL,
417,3395,1168,Interviews & Workshops,Methods/Processes,NULL,
417,3395,1169,Stakeholder analysis & management,Methods/Processes,NULL,
417,3395,1224,Process Analysis,Methods/Processes,NULL,
417,3395,1215,Ist-Analyse,Methods/Processes,NULL,
417,3395,895,"Requirements elicitation, analysis, documentation and validation",Methods/Processes,NULL,
417,3395,12022,MoSCoW,Methods/Processes,NULL,
417,3395,11959,Visual Recording,Methods/Processes,NULL,
417,3395,8657,Persona,Methods/Processes,NULL,
417,3395,9656,Use Cases ,Methods/Processes,NULL,
417,3395,9622,Business Process Analysis,Methods/Processes,NULL,
417,3395,7600,WTO tender,Methods/Processes,NULL,
417,3395,8137,Stakeholder Interviews,Methods/Processes,NULL,
417,3395,8493,Requirementsengineering mittels Szenarios und Personas,Methods/Processes,NULL,
417,3395,8494,Modeling context diagrams,Methods/Processes,NULL,
417,3395,8489,Visual Reporting,Methods/Processes,NULL,
417,3395,8490,Business Class Modeling,Methods/Processes,NULL,
417,3395,8492,Screendesign,Methods/Processes,NULL,
417,6943,9657,Kontextdiagramm,Methods/Processes,NULL,
417,6943,12022,MoSCoW,Methods/Processes,NULL,
417,6943,12024,Scoping,Methods/Processes,NULL,
417,6943,12021,Survey,Methods/Processes,NULL,
417,6943,11812,Nutzwertanalyse,Methods/Processes,NULL,
417,6943,11854,ISO 62304,Methods/Processes,NULL,
417,6943,892,Tool evaluation / decision making,Methods/Processes,NULL,
417,6943,1230,Analysis of existing documentation,Methods/Processes,NULL,
417,6943,1564,Structured Interviews,Methods/Processes,NULL,
417,6943,1733,Architecture reviews,Methods/Processes,NULL,
